account,ward,aid,business,address,zip
705424,1,682.0,STARBUCKS,2853 S PULASKI RD,60609
523568,20,352.0,SEVEN ELEVEN,105 S PULASKI RD,60624
606174,21,413.0,BUONA BEEF,493 N BROADWAY,60607
849678,29,873.0,AUTOZONE,8116 W NORTH AVE,60604
434470,43,244.0,LOU MALNATIS,1029 W DEVON AVE,60630
653361,10,545.0,NEYBOUR'S TAVERN,7457 W NORTH AVE,60638
18383,9,435.0,BP GAS STATION,5402 N SOUTHPORT AVE,60608
324416,6,570.0,SUBWAY,4194 W IRVING PARK RD,60622
644122,35,929.0,LOWES,3947 S COTTAGE GROVE AVE,60603
233833,42,734.0,COSTCO,1873 S COTTAGE GROVE AVE,60634
680167,50,255.0,ALDI,3335 N MICHIGAN AVE,60612
949612,6,490.0,HONEYBEERS,5958 S COTTAGE GROVE AVE,60621
537418,23,543.0,WHOLE FOODS,4055 N BROADWAY,60609
315362,8,515.0,TARGET,3876 N BROADWAY,60610
326070,50,567.0,HOME DEPOT,9139 S PULASKI RD,60607
942477,1,942.0,AUTOZONE,9424 N CICERO AVE,60637
530024,45,153.0,TONY'S FINER FOODS,2864 S HALSTED ST,60619
768017,43,452.0,POTBELLY,446 N CICERO AVE,60613
829338,41,257.0,TARGET,7190 W CHICAGO AVE,60637
495080,10,869.0,GIORDANOS,9126 S WABASH AVE,60636
191121,19,724.0,PORTILLOS,7125 S STATE ST,60629
883507,20,954.0,BUONA BEEF,8178 W DEVON AVE,60607
939685,1,894.0,DUNKIN DONUTS,6798 W 43RD ST,60625
252510,7,408.0,DOMINICKS,2116 N CICERO AVE,60634
740149,32,802.0,WALGREENS,9658 N SOUTHPORT AVE,60637
688041,8,177.0,POTBELLY,6108 W NORTH AVE,60621
494608,8,313.0,ADVANCE AUTO,3881 N CICERO AVE,60623
367315,32,162.0,WALMART,422 S WABASH AVE,60613
478855,25,780.0,ALDI,3392 W DEVON AVE,60634
245862,27,940.0,DUNKIN DONUTS,7505 N CICERO AVE,60621
22436,39,254.0,GIORDANOS,9147 S PULASKI RD,60639
984055,25,608.0,LOU MALNATIS,6417 S WABASH AVE,60626
976762,47,786.0,TONY'S FINER FOODS,3912 W IRVING PARK RD,60624
779300,5,898.0,TONY'S FINER FOODS,714 W DEVON AVE,60604
449187,36,285.0,WALMART,3910 N WESTERN AVE,60622
960874,44,560.0,BUONA BEEF,9865 N WESTERN AVE,60624
356690,29,978.0,SEVEN ELEVEN,3094 W DEVON AVE,60617
932062,10,455.0,MCDONALD'S,7687 N SOUTHPORT AVE,60607
67726,20,108.0,KRAFT FOODS,5930 W 63RD ST,60605
78742,23,369.0,STARBUCKS,455 S COTTAGE GROVE AVE,60613
9747,33,429.0,WHOLE FOODS,8304 S COTTAGE GROVE AVE,60603
254425,38,368.0,PORTILLOS,4015 S WABASH AVE,60609
807132,4,884.0,WHOLE FOODS,318 W IRVING PARK RD,60609
594594,46,154.0,STARBUCKS,1566 W 43RD ST,60626
739447,43,623.0,LOU MALNATIS,4896 N CICERO AVE,60603
736824,12,670.0,SHELL STATION,1059 N WESTERN AVE,60616
388456,18,620.0,PIZZA HUT,4182 S HOUSTON AVE,60624
524191,13,143.0,HOME DEPOT,6687 N MICHIGAN AVE,60619
610177,37,553.0,CELINA DELI,1463 S COTTAGE GROVE AVE,60627
836275,18,296.0,GIORDANOS,2570 S PULASKI RD,60626
488752,16,516.0,SEVEN ELEVEN,2153 S HOUSTON AVE,60614
926091,16,283.0,PIZZA HUT,3452 N WESTERN AVE,60637
944031,39,537.0,GIORDANOS,6599 W NORTH AVE,60605
274494,39,423.0,STARBUCKS,1179 N CICERO AVE,60606
525536,46,487.0,GIORDANOS,8785 W DEVON AVE,60613
718390,22,230.0,DOMINICKS,2093 W MADISON ST,60617
312373,28,421.0,COSTCO,1145 S HOUSTON AVE,60629
681026,47,458.0,HOME DEPOT,3096 W MADISON ST,60622
576761,49,476.0,PORTILLOS,1268 S HOUSTON AVE,60607
59265,36,577.0,CELINA DELI,5815 W 63RD ST,60631
668266,43,902.0,SAMS CLUB,1520 S STATE ST,60633
124862,33,449.0,LOWES,1002 N SOUTHPORT AVE,60603
448313,34,672.0,MCDONALD'S,7327 S WABASH AVE,60628
600779,12,687.0,SHELL STATION,3018 W NORTH AVE,60638
695888,39,536.0,CELINA DELI,7595 N CLARK ST,60611
87868,21,589.0,JEWEL OSCO,7918 W MADISON ST,60618
557179,21,498.0,MCDONALD'S,423 S ARCHER AVE,60605
377965,36,723.0,PORTILLOS,3271 W 63RD ST,60617
73521,34,186.0,REGGIE'S BAR & GRILL,2687 W 63RD ST,60604
594825,45,775.0,DUNKIN DONUTS,8917 N MICHIGAN AVE,60609
508104,36,452.0,TRADER JOES,940 N SOUTHPORT AVE,60619
451303,20,981.0,KRAFT FOODS,1116 S PULASKI RD,60601
619818,16,816.0,PORTILLOS,962 S STATE ST,60613
31869,10,361.0,TONY'S FINER FOODS,7583 W CHICAGO AVE,60630
415613,48,655.0,BUONA BEEF,6056 S WABASH AVE,60610
873583,44,762.0,CELINA DELI,7982 W NORTH AVE,60610
377503,18,468.0,STARBUCKS,5800 S ARCHER AVE,60604
491078,21,191.0,ALDI,4252 N SOUTHPORT AVE,60636
668073,1,571.0,BUONA BEEF,9020 N CICERO AVE,60617
261211,37,750.0,SPEEDWAY,7196 W 63RD ST,60604
667085,29,723.0,ADVANCE AUTO,9888 N SOUTHPORT AVE,60630
976542,40,810.0,ADVANCE AUTO,2146 W NORTH AVE,60622
942973,30,894.0,JEWEL OSCO,4224 S ARCHER AVE,60625
45911,2,917.0,HOME DEPOT,831 W 63RD ST,60605
724943,9,498.0,LOWES,8647 W 43RD ST,60626
46164,34,262.0,TARGET,3897 W DEVON AVE,60625
125283,49,645.0,BP GAS STATION,9909 S ARCHER AVE,60610
644473,28,732.0,WALGREENS,7905 W 63RD ST,60617
55552,21,946.0,TONY'S FINER FOODS,420 S ARCHER AVE,60618
916395,31,303.0,WALGREENS,4378 S WABASH AVE,60603
282881,7,374.0,DUNKIN DONUTS,1998 S HALSTED ST,60605
722664,25,153.0,SHELL STATION,3771 S COTTAGE GROVE AVE,60610
431287,17,620.0,DOMINICKS,6785 W MADISON ST,60634
497310,25,642.0,LOU MALNATIS,3475 N MICHIGAN AVE,60621
314904,44,572.0,LOWES,9002 W 63RD ST,60605
297385,47,503.0,WHOLE FOODS,6836 S WABASH AVE,60626
753583,16,476.0,CELINA DELI,4679 N WESTERN AVE,60633
892879,44,201.0,JEWEL OSCO,6178 S COTTAGE GROVE AVE,60637
487524,43,922.0,COSTCO,3231 W CHICAGO AVE,60608
245097,47,619.0,PORTILLOS,1197 N WESTERN AVE,60632
325425,37,169.0,STARBUCKS,4433 W MADISON ST,60635
112337,48,432.0,ADVANCE AUTO,128 S HALSTED ST,60611
784753,2,703.0,AUTOZONE,7666 N CLARK ST,60627
70488,31,887.0,WALGREENS,2843 N BROADWAY,60631
356965,32,560.0,JEWEL OSCO,6267 N CLARK ST,60629
392997,7,211.0,LOU MALNATIS,3165 S STATE ST,60609
517833,30,596.0,WALMART,4470 N CLARK ST,60637
137077,49,929.0,BUONA BEEF,6238 S ARCHER AVE,60637
569613,2,621.0,LOU MALNATIS,1728 W DEVON AVE,60624
205735,39,752.0,SUBWAY,8939 N CLARK ST,60602
125547,18,900.0,TARGET,5382 S HALSTED ST,60611
586376,1,953.0,ADVANCE AUTO,1099 S WABASH AVE,60601
730771,12,295.0,MCDONALD'S,1895 W MADISON ST,60613
476533,31,530.0,SPEEDWAY,1255 S PULASKI RD,60609
960397,33,368.0,COSTCO,8987 S PULASKI RD,60636
574723,30,296.0,WALGREENS,6093 S HALSTED ST,60640
281179,47,777.0,ALDI,2343 W 43RD ST,60636
920653,1,290.0,HOME DEPOT,6609 W 43RD ST,60620
616888,47,919.0,BUONA BEEF,1168 S WABASH AVE,60618
483255,28,578.0,DOMINICKS,6950 N CLARK ST,60637
128257,46,309.0,ALDI,4640 W DEVON AVE,60639
410383,43,607.0,SPEEDWAY,7379 N BROADWAY,60620
433492,35,849.0,POTBELLY,4055 N MICHIGAN AVE,60616
464007,12,924.0,DOMINICKS,3877 N CICERO AVE,60618
88342,32,428.0,LOWES,7907 N MICHIGAN AVE,60632
652104,34,913.0,JEWEL OSCO,3732 N WESTERN AVE,60611
497270,18,112.0,ADVANCE AUTO,767 W 43RD ST,60604
458854,36,227.0,CVS PHARMACY,9920 W 63RD ST,60638
598889,32,875.0,HONEYBEERS,751 N SOUTHPORT AVE,60617
93166,8,824.0,STARBUCKS,7585 W IRVING PARK RD,60621
481458,15,820.0,WHOLE FOODS,6323 N CLARK ST,60624
342281,35,789.0,SEVEN ELEVEN,5988 S PULASKI RD,60609
15929,8,452.0,MARIANO'S,6939 W CHICAGO AVE,60635
651930,25,826.0,KRAFT FOODS,7707 W NORTH AVE,60606
420770,31,452.0,HONEYBEERS,6295 S HOUSTON AVE,60624
524701,34,462.0,HONEYBEERS,6370 N BROADWAY,60616
394086,17,865.0,CVS PHARMACY,3424 W 43RD ST,60625
484756,32,116.0,KRAFT FOODS,9807 W CHICAGO AVE,60627
180193,37,391.0,AUTOZONE,1452 N SOUTHPORT AVE,60602
49573,10,719.0,SAMS CLUB,2901 N SOUTHPORT AVE,60633
127007,30,,CVS PHARMACY,4390 S PULASKI RD,60607
832021,17,470.0,ADVANCE AUTO,7198 W NORTH AVE,60615
865791,48,856.0,JEWEL OSCO,977 N SOUTHPORT AVE,60639
668213,14,336.0,SPEEDWAY,1621 S COTTAGE GROVE AVE,60624
995717,19,742.0,PIZZA HUT,5861 S HOUSTON AVE,60639
618974,38,857.0,POTBELLY,9897 S COTTAGE GROVE AVE,60639
651294,13,152.0,TRADER JOES,1302 S ARCHER AVE,60610
390904,4,974.0,JEWEL OSCO,1862 W MADISON ST,60640
222661,12,356.0,POTBELLY,511 N WESTERN AVE,60630
39706,44,419.0,PORTILLOS,3060 S COTTAGE GROVE AVE,60611
95162,47,237.0,KRAFT FOODS,7750 W DEVON AVE,60615
644049,19,298.0,SHELL STATION,4659 W NORTH AVE,60622
107688,26,940.0,AUTOZONE,1841 S HALSTED ST,60603
1722,35,890.0,SAMS CLUB,7491 W MADISON ST,60624
455121,40,729.0,CVS PHARMACY,1989 W 63RD ST,60612
979315,23,382.0,ADVANCE AUTO,4938 W 63RD ST,60628
449617,8,617.0,ADVANCE AUTO,8826 S HOUSTON AVE,60624
804934,4,543.0,SAMS CLUB,3556 S HOUSTON AVE,60617
662150,25,283.0,NEYBOUR'S TAVERN,6301 S HOUSTON AVE,60614
301350,12,319.0,PORTILLOS,5281 S ARCHER AVE,60637
176154,37,342.0,WALMART,232 N WESTERN AVE,60607
808446,29,814.0,LOWES,2275 W 63RD ST,60629
406015,17,843.0,MCDONALD'S,5899 N SOUTHPORT AVE,60622
391513,18,219.0,MARIANO'S,3538 S STATE ST,60617
710532,49,344.0,COSTCO,6151 N CLARK ST,60618
356756,45,921.0,DOMINICKS,5867 N CLARK ST,60623
178342,14,798.0,PORTILLOS,8374 W NORTH AVE,60640
499433,11,926.0,JEWEL OSCO,3859 N WESTERN AVE,60602
487275,3,984.0,TONY'S FINER FOODS,7761 W CHICAGO AVE,60621
105278,18,139.0,KRAFT FOODS,6652 W 43RD ST,60631
147389,27,266.0,BUONA BEEF,2113 S COTTAGE GROVE AVE,60624
887122,40,630.0,SEVEN ELEVEN,2315 W 43RD ST,60619
742479,8,386.0,CVS PHARMACY,4131 W MADISON ST,60631
418540,9,564.0,ADVANCE AUTO,5947 W IRVING PARK RD,60603
294621,22,640.0,HOME DEPOT,9986 N BROADWAY,60627
144852,25,225.0,SAMS CLUB,914 N BROADWAY,60632
553086,4,620.0,TARGET,7413 S STATE ST,60613
944235,38,427.0,ALDI,8733 S WABASH AVE,60632
467987,18,426.0,WHOLE FOODS,7096 S COTTAGE GROVE AVE,60634
854662,17,154.0,DUNKIN DONUTS,2182 N CICERO AVE,60601
821248,3,912.0,JEWEL OSCO,1609 S HALSTED ST,60610
843597,44,604.0,SAMS CLUB,5572 N BROADWAY,60616
296728,22,833.0,MCDONALD'S,305 W 63RD ST,60621
33234,3,919.0,LOU MALNATIS,7497 N CLARK ST,60610
127708,18,985.0,BP GAS STATION,9086 S HALSTED ST,60633
717201,47,506.0,NEYBOUR'S TAVERN,5573 N SOUTHPORT AVE,60624
874955,30,923.0,CVS PHARMACY,3706 S ARCHER AVE,60613
827017,48,112.0,SUBWAY,657 N CICERO AVE,60620
993572,39,667.0,SAMS CLUB,6297 N BROADWAY,60602
614405,42,168.0,STARBUCKS,8409 N WESTERN AVE,60634
381118,24,758.0,REGGIE'S BAR & GRILL,9609 S STATE ST,60606
946188,12,631.0,SHELL STATION,2694 W 63RD ST,60626
715214,37,282.0,LOU MALNATIS,331 N CICERO AVE,60629
455510,6,945.0,STARBUCKS,7877 W 43RD ST,60639
113393,38,611.0,SAMS CLUB,8453 N CLARK ST,60619
546004,13,757.0,WHOLE FOODS,8768 W NORTH AVE,60621
410450,22,370.0,JEWEL OSCO,6950 W MADISON ST,60605
65421,20,648.0,SHELL STATION,695 W NORTH AVE,60626
848340,41,674.0,HONEYBEERS,7839 N CICERO AVE,60613
417387,45,320.0,MCDONALD'S,2640 N BROADWAY,60609
906138,4,695.0,AUTOZONE,4607 N CICERO AVE,60638
347159,44,541.0,PIZZA HUT,543 W CHICAGO AVE,60617
213459,38,985.0,WALMART,1198 S HALSTED ST,60628
937498,1,911.0,KRAFT FOODS,1794 N CLARK ST,60631
975781,44,718.0,SPEEDWAY,3845 W 63RD ST,60621
821852,31,926.0,WALGREENS,8224 W 43RD ST,60636
675330,4,837.0,LOU MALNATIS,8675 W MADISON ST,60635
933364,22,281.0,KRAFT FOODS,6307 N BROADWAY,60630
468412,39,430.0,COSTCO,8778 W IRVING PARK RD,60602
758339,23,358.0,WALMART,6451 S COTTAGE GROVE AVE,60613
864673,30,586.0,DUNKIN DONUTS,5560 N WESTERN AVE,60640
959757,44,195.0,HOME DEPOT,6260 W MADISON ST,60631
936247,30,452.0,CVS PHARMACY,603 S STATE ST,60609
868603,40,273.0,DUNKIN DONUTS,5212 N MICHIGAN AVE,60623
315638,35,388.0,SPEEDWAY,5322 S STATE ST,60611
736933,48,442.0,COSTCO,1583 W IRVING PARK RD,60631
634425,49,645.0,WHOLE FOODS,3327 W CHICAGO AVE,60615
76170,45,393.0,CVS PHARMACY,2536 W NORTH AVE,60615
159193,18,896.0,AUTOZONE,8754 W CHICAGO AVE,60607
284963,37,770.0,BUONA BEEF,6572 S WABASH AVE,60605
350595,21,531.0,STARBUCKS,8665 S HOUSTON AVE,60606
870228,39,878.0,SHELL STATION,6330 N SOUTHPORT AVE,60627
868212,4,727.0,TONY'S FINER FOODS,4600 N CICERO AVE,60608
447628,17,549.0,SAMS CLUB,5673 N BROADWAY,60636
694181,8,803.0,MCDONALD'S,6241 W 63RD ST,60628
859153,12,672.0,PIZZA HUT,7262 N CLARK ST,60607
987626,40,948.0,SUBWAY,2783 W CHICAGO AVE,60619
889238,3,154.0,SPEEDWAY,5307 S HOUSTON AVE,60616
296480,16,599.0,CELINA DELI,304 N CLARK ST,60630
871408,6,939.0,TRADER JOES,5810 S PULASKI RD,60621
7545,20,648.0,CELINA DELI,1231 S ARCHER AVE,60624
204988,34,588.0,SAMS CLUB,1869 W DEVON AVE,60603
663603,5,614.0,SAMS CLUB,2436 W IRVING PARK RD,60614
828620,22,685.0,STARBUCKS,1267 W 63RD ST,60630
933430,35,127.0,TONY'S FINER FOODS,1516 N SOUTHPORT AVE,60607
268341,49,283.0,BP GAS STATION,4282 W 63RD ST,60604
449205,9,762.0,TRADER JOES,332 S HALSTED ST,60640
593231,36,807.0,LOWES,3565 N SOUTHPORT AVE,60632
52423,47,439.0,GIORDANOS,4355 N MICHIGAN AVE,60601
847230,22,651.0,TONY'S FINER FOODS,6536 N WESTERN AVE,60632
982424,31,203.0,CELINA DELI,9131 N CICERO AVE,60636
943533,45,172.0,PORTILLOS,2098 S ARCHER AVE,60621
470832,20,394.0,AUTOZONE,3745 S HOUSTON AVE,60616
83105,27,169.0,PORTILLOS,1564 S HOUSTON AVE,60628
407260,39,429.0,TONY'S FINER FOODS,5939 S ARCHER AVE,60627
195943,17,264.0,CELINA DELI,7751 S ARCHER AVE,60606
501571,2,902.0,JEWEL OSCO,8543 S COTTAGE GROVE AVE,60604
690095,43,838.0,BP GAS STATION,3448 W IRVING PARK RD,60636
978273,34,407.0,BP GAS STATION,9248 N WESTERN AVE,60604
640081,8,331.0,LOWES,3522 W NORTH AVE,60639
328154,31,494.0,TRADER JOES,8930 W DEVON AVE,60612
357321,28,675.0,MARIANO'S,8569 W IRVING PARK RD,60634
687061,15,227.0,NEYBOUR'S TAVERN,917 W IRVING PARK RD,60621
15745,40,179.0,SAMS CLUB,9870 S STATE ST,60607
778011,49,388.0,WHOLE FOODS,1012 S HOUSTON AVE,60626
492858,19,981.0,CELINA DELI,2204 N SOUTHPORT AVE,60614
13564,3,966.0,SHELL STATION,1448 S HOUSTON AVE,60632
587445,6,816.0,HOME DEPOT,2097 W IRVING PARK RD,60640
324557,44,947.0,HONEYBEERS,1094 N CLARK ST,60615
595010,27,658.0,CVS PHARMACY,614 W CHICAGO AVE,60636
386636,39,693.0,SPEEDWAY,5675 W NORTH AVE,60631
968101,44,276.0,MARIANO'S,9385 W DEVON AVE,60632
890731,33,877.0,SEVEN ELEVEN,5439 S COTTAGE GROVE AVE,60612
399720,15,879.0,SPEEDWAY,6341 S ARCHER AVE,60601
141086,13,122.0,GIORDANOS,3673 S HOUSTON AVE,60627
532882,33,141.0,CELINA DELI,474 W CHICAGO AVE,60632
353460,34,358.0,WALGREENS,6121 N CICERO AVE,60621
50252,21,240.0,MARIANO'S,3511 S HALSTED ST,60623
281794,41,735.0,HOME DEPOT,5999 N CLARK ST,60623
502290,24,505.0,ALDI,8697 N SOUTHPORT AVE,60612
697005,24,814.0,GIORDANOS,405 W CHICAGO AVE,60621
526563,34,653.0,SAMS CLUB,917 W DEVON AVE,60616
171717,36,619.0,TARGET,6296 S HOUSTON AVE,60635
970098,44,718.0,PORTILLOS,3802 S HOUSTON AVE,60623
349511,42,119.0,NEYBOUR'S TAVERN,624 N CLARK ST,60604
138982,32,805.0,AUTOZONE,5220 W 63RD ST,60604
927800,35,151.0,SAMS CLUB,1551 S STATE ST,60634
887865,49,180.0,HOME DEPOT,2484 N CLARK ST,60621
775418,5,763.0,AUTOZONE,2163 S WABASH AVE,60631
368331,21,884.0,SHELL STATION,2066 S COTTAGE GROVE AVE,60615
931468,41,454.0,SAMS CLUB,5543 N MICHIGAN AVE,60609
329667,4,209.0,CELINA DELI,7612 N CICERO AVE,60614
476458,27,824.0,PORTILLOS,1512 N SOUTHPORT AVE,60625
928278,41,224.0,PORTILLOS,969 W DEVON AVE,60606
417331,36,652.0,HOME DEPOT,8499 W DEVON AVE,60624
986880,15,573.0,DOMINICKS,153 W DEVON AVE,60637
18878,8,738.0,MCDONALD'S,8376 N CICERO AVE,60615
669431,21,140.0,STARBUCKS,2519 S HALSTED ST,60619
455875,17,189.0,POTBELLY,6818 W 63RD ST,60606
895293,19,826.0,BP GAS STATION,9737 W 43RD ST,60625
115388,26,284.0,CVS PHARMACY,5178 S HALSTED ST,60603
571984,24,324.0,BUONA BEEF,7204 S COTTAGE GROVE AVE,60606
101207,23,459.0,COSTCO,1276 S HALSTED ST,60634
682115,11,156.0,TARGET,9413 W MADISON ST,60613
803421,34,698.0,ALDI,6354 W 63RD ST,60636
386861,23,303.0,SPEEDWAY,3858 N CICERO AVE,60613
249202,29,114.0,STARBUCKS,7946 S PULASKI RD,60621
910016,27,652.0,REGGIE'S BAR & GRILL,3111 N CICERO AVE,60603
377281,26,970.0,LOU MALNATIS,2037 W 63RD ST,60622
744608,18,544.0,TARGET,3559 N SOUTHPORT AVE,60603
228052,4,248.0,LOU MALNATIS,4894 S HALSTED ST,60639
904607,45,247.0,LOU MALNATIS,756 W NORTH AVE,60612
930626,13,695.0,KRAFT FOODS,1037 W IRVING PARK RD,60629
209523,39,272.0,HONEYBEERS,8354 N CICERO AVE,60617
541137,12,407.0,PIZZA HUT,3406 W MADISON ST,60605
715170,6,897.0,POTBELLY,3574 N CICERO AVE,60624
788747,17,961.0,SAMS CLUB,9867 N WESTERN AVE,60635
526145,43,219.0,WALGREENS,484 W 63RD ST,60615
324038,30,946.0,PIZZA HUT,661 N CLARK ST,60637
908642,5,938.0,LOU MALNATIS,9798 N MICHIGAN AVE,60637
864672,40,443.0,DUNKIN DONUTS,5306 W 63RD ST,60614
371633,43,115.0,GIORDANOS,5863 S WABASH AVE,60610
360766,15,831.0,CVS PHARMACY,2466 W IRVING PARK RD,60624
50339,21,218.0,HOME DEPOT,4118 S PULASKI RD,60634
850143,45,720.0,MARIANO'S,9387 W IRVING PARK RD,60602
524954,21,884.0,LOWES,6358 S ARCHER AVE,60640
431796,27,347.0,SHELL STATION,7311 W 63RD ST,60616
798621,48,516.0,SPEEDWAY,1546 N BROADWAY,60609
913464,37,466.0,WHOLE FOODS,9253 S ARCHER AVE,60616
757560,40,711.0,AUTOZONE,4882 S PULASKI RD,60605
454677,40,586.0,DOMINICKS,6572 N CLARK ST,60603
481042,32,788.0,SUBWAY,6980 W CHICAGO AVE,60621
286042,45,241.0,SUBWAY,4883 W NORTH AVE,60623
838747,41,244.0,MCDONALD'S,7926 S COTTAGE GROVE AVE,60640
939830,47,110.0,STARBUCKS,823 W CHICAGO AVE,60639
27180,44,515.0,TARGET,5290 W IRVING PARK RD,60638
488507,20,669.0,HONEYBEERS,3785 S STATE ST,60634
546767,24,962.0,WHOLE FOODS,4115 W MADISON ST,60618
862484,48,586.0,SUBWAY,3227 N SOUTHPORT AVE,60624
953634,34,198.0,AUTOZONE,1653 W CHICAGO AVE,60620
670927,49,471.0,DOMINICKS,5963 S COTTAGE GROVE AVE,60627
104456,13,694.0,STARBUCKS,8486 S WABASH AVE,60637
587361,7,557.0,WALMART,1842 W 63RD ST,60623
485274,7,922.0,WALGREENS,4782 W MADISON ST,60615
191421,8,701.0,NEYBOUR'S TAVERN,5020 W MADISON ST,60626
532496,32,598.0,TARGET,680 W DEVON AVE,60630
73630,12,762.0,DUNKIN DONUTS,4899 N CICERO AVE,60622
258704,34,899.0,LOU MALNATIS,6952 N CICERO AVE,60634
706007,38,909.0,SUBWAY,5614 S COTTAGE GROVE AVE,60631
214105,38,334.0,BUONA BEEF,4153 S PULASKI RD,60612
940358,28,915.0,CVS PHARMACY,6342 S PULASKI RD,60628
466025,1,803.0,MARIANO'S,7360 N CLARK ST,60609
500077,27,766.0,HOME DEPOT,9070 N WESTERN AVE,60630
834635,37,987.0,MCDONALD'S,7668 N CLARK ST,60604
972396,15,237.0,MCDONALD'S,3395 W DEVON AVE,60615
226447,37,563.0,AUTOZONE,2241 W 43RD ST,60612
418955,28,926.0,TONY'S FINER FOODS,2692 N CICERO AVE,60610
128111,13,902.0,SHELL STATION,7948 W CHICAGO AVE,60629
189579,39,763.0,BP GAS STATION,1326 N SOUTHPORT AVE,60640
419974,20,297.0,REGGIE'S BAR & GRILL,5515 S WABASH AVE,60624
479299,28,346.0,MCDONALD'S,1759 S ARCHER AVE,60604
582332,25,344.0,SEVEN ELEVEN,9946 S ARCHER AVE,60615
365403,41,370.0,GIORDANOS,1117 S HOUSTON AVE,60613
347085,50,269.0,HONEYBEERS,4543 W IRVING PARK RD,60637
748468,12,596.0,STARBUCKS,2275 W CHICAGO AVE,60615
108359,11,101.0,TONY'S FINER FOODS,6576 S WABASH AVE,60624
185882,43,231.0,SAMS CLUB,1971 N MICHIGAN AVE,60615
793583,9,266.0,POTBELLY,2834 S WABASH AVE,60614
955920,35,930.0,GIORDANOS,7141 S ARCHER AVE,60616
281962,18,338.0,GIORDANOS,3222 S COTTAGE GROVE AVE,60611
511311,46,185.0,LOWES,2689 W CHICAGO AVE,60623
80709,32,212.0,TARGET,931 W 63RD ST,60625
336136,26,975.0,PIZZA HUT,2787 N CLARK ST,60635
334148,34,764.0,NEYBOUR'S TAVERN,4970 S HOUSTON AVE,60634
325672,7,143.0,HONEYBEERS,3129 S STATE ST,60621
679171,44,724.0,WALGREENS,714 W IRVING PARK RD,60633
81417,5,144.0,TRADER JOES,8596 N MICHIGAN AVE,60602
65526,4,179.0,WHOLE FOODS,5613 N WESTERN AVE,60629
817556,38,161.0,SEVEN ELEVEN,255 S ARCHER AVE,60628
122393,26,415.0,SUBWAY,5902 W DEVON AVE,60604
714910,13,270.0,NEYBOUR'S TAVERN,4916 W MADISON ST,60640
922396,40,778.0,DUNKIN DONUTS,4014 W IRVING PARK RD,60613
334119,27,902.0,TONY'S FINER FOODS,714 W CHICAGO AVE,60605
555698,28,161.0,REGGIE'S BAR & GRILL,8588 N WESTERN AVE,60636
129569,7,899.0,SHELL STATION,3555 S PULASKI RD,60636
218062,42,797.0,BUONA BEEF,1353 S HALSTED ST,60635
272765,49,923.0,BP GAS STATION,6125 W 63RD ST,60639
913521,34,217.0,AUTOZONE,5745 N WESTERN AVE,60624
680882,26,619.0,HOME DEPOT,2718 W CHICAGO AVE,60601
357025,23,736.0,TARGET,5766 S STATE ST,60612
414272,1,483.0,SUBWAY,1641 S WABASH AVE,60639
723292,50,508.0,BP GAS STATION,6144 S COTTAGE GROVE AVE,60615
30036,49,344.0,AUTOZONE,327 W 63RD ST,60621
952844,43,799.0,REGGIE'S BAR & GRILL,5934 W MADISON ST,60613
334614,12,447.0,WALMART,5309 W CHICAGO AVE,60635
839416,42,984.0,AUTOZONE,123 S STATE ST,60605
769925,7,861.0,MCDONALD'S,1761 W NORTH AVE,60633
327217,11,353.0,AUTOZONE,3449 N BROADWAY,60606
718674,24,837.0,BP GAS STATION,9920 N BROADWAY,60636
852885,22,695.0,KRAFT FOODS,4039 S WABASH AVE,60624
677532,20,994.0,JEWEL OSCO,7296 S HOUSTON AVE,60629
847282,49,239.0,MCDONALD'S,4070 W 43RD ST,60629
696794,12,421.0,KRAFT FOODS,6754 S STATE ST,60611
330808,24,370.0,SAMS CLUB,8529 N SOUTHPORT AVE,60629
650789,23,926.0,JEWEL OSCO,8605 N MICHIGAN AVE,60634
783792,27,964.0,SHELL STATION,4024 W NORTH AVE,60616
726078,2,580.0,HOME DEPOT,9112 S ARCHER AVE,60632
773890,30,873.0,JEWEL OSCO,131 S STATE ST,60635
215797,17,442.0,LOWES,4215 N CLARK ST,60609
135470,21,406.0,DUNKIN DONUTS,1948 W DEVON AVE,60633
345143,14,690.0,AUTOZONE,3087 S HALSTED ST,60602
628025,9,489.0,LOU MALNATIS,2613 S WABASH AVE,60615
299031,7,639.0,LOWES,2813 N MICHIGAN AVE,60640
573789,44,637.0,DUNKIN DONUTS,3231 W DEVON AVE,60636
961858,1,374.0,ALDI,7668 W CHICAGO AVE,60610
956019,37,976.0,JEWEL OSCO,3780 S WABASH AVE,60640
595285,16,497.0,BUONA BEEF,8211 N CLARK ST,60622
11131,2,247.0,ALDI,6763 S COTTAGE GROVE AVE,60628
30385,50,339.0,BUONA BEEF,6451 W NORTH AVE,60602
999158,43,923.0,SHELL STATION,1765 S PULASKI RD,60627
608017,17,211.0,PORTILLOS,5849 N CLARK ST,60621
61476,31,912.0,HONEYBEERS,9150 S ARCHER AVE,60610
542664,38,432.0,PIZZA HUT,8873 W 63RD ST,60613
709115,31,561.0,DUNKIN DONUTS,6025 S WABASH AVE,60638
846910,7,388.0,DUNKIN DONUTS,3873 W DEVON AVE,60610
139683,19,501.0,HONEYBEERS,7593 N WESTERN AVE,60637
50155,49,182.0,SPEEDWAY,3365 S PULASKI RD,60610
